Age,Gender,Department,JobRole,TenureYears,MonthlyIncome_raw,MonthlyIncome_normalized,TotalAllowances,Attendance_LateCount,Attendance_AbsentCount,Attendance_HalfDayCount,Leave_TotalDaysApproved,Leave_RequestCount,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition,Attrition_binary,DataSource,SampleWeight,event,profession,traffic,coach,head_gender,greywage,way,extraversion,independ,selfcontrol,anxiety,novator
28.0,m,IT,,1.6098562625000001,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,IT,referal,no,m,white,bus,4.6,4.8,7.2,6.3,5.2
26.0,f,Consult,,1.7494866533333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,bus,10.0,4.1,1.0,7.1,7.5
41.0,f,manufacture,,0.23271731691666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,f,white,bus,7.0,4.8,3.3,5.6,7.5
38.0,f,manufacture,,3.0937713891666667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,KA,my head,m,white,car,3.0,3.4,7.2,5.6,5.2
24.0,f,Consult,,1.514031485,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,no,f,white,bus,5.4,6.9,7.2,2.5,4.4
37.0,f,Telecom,,0.9719370291666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,foot,7.0,4.1,6.4,5.6,8.3
47.0,f,manufacture,,0.424366872,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,recNErab,no,f,white,car,5.4,7.6,4.9,4.8,6.7
26.0,f,Retail,,1.8918548941666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,my head,f,white,car,5.4,5.5,4.9,7.9,6.7
46.0,f,manufacture,,0.3148528405,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,f,white,bus,3.0,4.1,6.4,5.6,5.2
30.0,f,IT,,0.28747433266666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,bus,6.2,7.6,3.3,6.3,7.5
37.0,f,Retail,,0.9199178641666667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,rabrecNErab,no,m,white,car,7.0,6.2,3.3,5.6,9.0
30.0,f,IT,,0.7529089665,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,referal,my head,m,white,bus,5.4,3.4,3.3,8.7,8.3
30.0,f,IT,,0.7529089665,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,referal,my head,m,white,bus,6.2,6.2,7.2,3.3,3.7
34.0,f,IT,,2.069815195,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,bus,5.4,4.1,3.3,7.9,7.5
23.0,f,Retail,,0.45995893225,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,f,white,bus,4.6,6.9,5.7,4.8,9.0
35.0,f,manufacture,,2.688569473333333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,no,m,white,car,5.4,4.1,4.1,7.1,7.5
42.0,f,manufacture,,4.388774811666667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,empjs,no,m,white,bus,7.8,5.5,8.7,4.8,6.0
41.0,f,manufacture,,0.3367556468333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,bus,3.0,3.4,7.2,5.6,5.2
41.0,f,Agriculture,,2.5653661875,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,car,7.8,2.6,4.1,6.3,4.4
42.0,f,IT,,0.41341546883333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,m,white,bus,7.8,5.5,2.6,6.3,8.3
42.0,f,IT,,0.41341546883333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,m,white,bus,8.6,5.5,3.3,6.3,7.5
42.0,f,IT,,0.41341546883333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,m,white,bus,7.0,6.9,4.1,5.6,7.5
37.0,f,Retail,,3.271731690833333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,friends,no,f,white,car,6.2,6.9,4.1,6.3,8.3
37.0,f,Retail,,3.271731690833333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,friends,no,f,white,car,3.8,9.1,4.9,5.6,7.5
33.0,f,Retail,,3.2251882275,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,referal,my head,m,white,car,5.4,4.1,6.4,5.6,6.7
48.0,f,PowerGeneration,,0.16974674883333332,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,empjs,no,f,white,bus,6.2,4.8,5.7,8.7,7.5
34.0,f,Retail,,8.763860366666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,Accounting,rabrecNErab,no,f,white,car,4.6,3.4,8.0,5.6,5.2
23.0,f,Consult,,0.5968514715833334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,etc,youjs,my head,m,white,foot,4.6,7.6,4.9,5.6,5.2
21.0,f,PowerGeneration,,1.0924024641666665,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,my head,f,grey,bus,3.8,6.9,8.7,4.0,6.7
24.0,m,IT,,0.7008898014999999,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,IT,empjs,no,m,white,bus,3.8,4.1,4.1,8.7,6.0
21.0,f,IT,,0.32306639291666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,advert,no,m,white,bus,7.0,4.8,4.1,5.6,8.3
38.0,f,Consult,,1.0212183433333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,f,white,bus,2.2,8.4,7.2,3.3,5.2
34.0,f,Telecom,,3.1594798083333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,yes,f,white,bus,3.0,6.2,8.7,5.6,7.5
27.0,f,Pharma,,2.7405886383333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,my head,m,white,bus,3.0,5.5,10.0,6.3,4.4
32.0,f,Retail,,0.2984257358333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,Sales,youjs,no,m,white,car,7.0,4.1,8.7,3.3,1.0
27.0,f,etc,,3.65229295,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,my head,f,white,bus,5.4,6.2,5.7,5.6,6.7
31.0,f,IT,,1.8644763858333333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,IT,youjs,my head,m,white,bus,5.4,5.5,7.2,4.8,5.2
26.0,f,Retail,,0.3394934975833333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,Sales,referal,my head,f,grey,bus,5.4,7.6,2.6,4.8,9.0
28.0,m,IT,,1.026694045,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,IT,friends,no,m,white,foot,2.2,5.5,8.7,5.6,6.0
24.0,f,Retail,,1.4318959616666669,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,my head,f,white,bus,6.2,4.8,7.2,4.0,6.7
34.0,m,manufacture,,4.150581793333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,KA,no,m,white,car,5.4,4.1,8.0,7.1,8.3
34.0,m,manufacture,,4.150581793333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,KA,no,m,white,car,3.0,5.5,7.2,7.9,6.0
22.0,f,Retail,,7.123887748333334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,Commercial,referal,no,f,white,bus,7.0,5.5,6.4,4.8,2.9
30.0,f,transport,,2.5297741275,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,bus,3.8,3.4,7.2,7.9,2.9
27.0,f,Consult,,6.527036276666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,Consult,advert,no,m,white,bus,6.2,3.4,5.7,4.8,8.3
30.0,f,State,,2.0205338808333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,my head,f,white,bus,5.4,9.8,3.3,5.6,6.7
42.0,f,transport,,2.0068446266666666,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,empjs,no,m,white,bus,5.4,4.8,4.1,4.8,6.0
24.0,f,Mining,,0.0574948665,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,bus,4.6,7.6,7.2,2.5,3.7
36.0,m,PowerGeneration,,0.7857631759166667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,bus,7.0,4.8,4.1,4.0,4.4
30.0,f,IT,,1.25119781,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,car,9.4,4.1,3.3,5.6,7.5
24.0,f,Retail,,4.950034223333334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,yes,f,white,bus,8.6,4.1,4.9,7.9,5.2
39.0,f,Banks,,7.665982204166667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,referal,no,m,white,car,5.4,9.1,3.3,2.5,8.3
35.0,m,State,,0.9856262833333332,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,f,white,bus,3.8,4.8,7.2,5.6,6.7
39.0,m,Retail,,1.5934291583333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,IT,friends,my head,f,white,car,7.8,3.4,3.3,7.1,6.7
27.0,m,Consult,,1.7412731008333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,m,white,bus,3.0,4.8,6.4,7.1,7.5
27.0,f,Mining,,6.770704996666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,m,white,bus,3.0,5.5,7.2,4.8,6.7
24.0,f,Retail,,1.9192334016666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,my head,f,white,bus,5.4,4.8,4.9,7.1,6.7
24.0,f,Retail,,1.9192334016666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,my head,f,white,bus,4.6,1.9,8.0,6.3,6.0
41.0,m,IT,,4.457221081666667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,Consult,empjs,no,m,white,bus,3.8,3.4,8.0,7.9,6.0
28.0,f,IT,,4.602327173333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,m,white,car,8.6,4.8,1.0,6.3,8.3
32.0,m,Retail,,7.4168377825,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,Commercial,youjs,no,m,grey,car,3.8,3.4,8.7,7.9,4.4
31.0,f,manufacture,,0.4161533196666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,bus,7.8,5.5,3.3,5.6,8.3
41.0,f,Retail,,0.8158795345833334,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,empjs,no,f,white,bus,3.0,6.9,6.4,4.8,6.0
41.0,f,Retail,,0.8158795345833334,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,empjs,no,f,white,bus,2.2,6.9,8.0,6.3,3.7
41.0,f,Retail,,0.8158795345833334,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,empjs,no,f,white,bus,3.0,6.9,7.2,4.8,5.2
43.0,f,manufacture,,0.93908282,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,car,5.4,4.8,5.7,6.3,6.7
32.0,f,transport,,4.900752909166667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,PR,referal,no,f,white,car,4.6,2.6,6.4,4.8,4.4
45.0,m,manufacture,,2.0232717316666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,car,6.2,3.4,7.2,6.3,3.7
45.0,m,manufacture,,2.0232717316666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,car,7.0,5.5,5.7,6.3,6.0
43.0,f,IT,,6.116358658333334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,bus,7.8,6.2,4.1,4.0,8.3
38.0,f,Retail,,0.17522245041666665,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,grey,car,8.6,5.5,4.1,5.6,6.7
38.0,f,Retail,,0.17522245041666665,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,grey,car,8.6,3.4,4.1,7.1,6.0
38.0,f,Retail,,0.17522245041666665,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,grey,car,7.8,4.1,4.1,7.1,6.7
46.0,f,etc,,0.7310061601666668,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,f,white,bus,6.2,4.8,7.2,5.6,6.7
35.0,f,etc,,7.170431211666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,KA,no,f,white,car,3.0,7.6,7.2,4.8,2.9
38.0,m,manufacture,,1.6208076658333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,recNErab,no,m,white,foot,6.2,4.1,6.4,6.3,5.2
38.0,m,manufacture,,1.6208076658333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,recNErab,no,m,white,foot,8.6,2.6,7.2,4.8,4.4
26.0,f,manufacture,,1.7166324433333333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,referal,no,m,white,car,3.0,4.8,7.2,7.9,5.2
26.0,f,manufacture,,1.7166324433333333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,referal,no,m,white,car,3.0,5.5,5.7,7.1,5.2
27.0,f,Telecom,,0.6543463380833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,bus,7.0,4.8,4.1,4.8,7.5
27.0,f,Telecom,,0.6543463380833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,bus,5.4,6.9,8.0,4.8,6.0
43.0,f,Building,,1.8042436683333334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,bus,6.2,6.2,4.1,5.6,6.7
26.0,m,Telecom,,1.7303216975,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,yes,f,white,bus,3.0,6.9,4.9,4.8,7.5
25.0,f,Banks,,2.8309377141666663,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,yes,f,white,bus,7.0,6.2,3.3,3.3,3.7
26.0,f,transport,,8.314852840833334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,yes,f,white,bus,5.4,2.6,7.2,7.1,5.2
26.0,f,transport,,8.314852840833334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,yes,f,white,bus,5.4,4.1,8.7,4.8,2.9
33.0,f,PowerGeneration,,5.065023955833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,f,white,car,7.8,6.2,6.4,7.9,6.0
33.0,f,PowerGeneration,,5.065023955833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,f,white,car,3.8,3.4,5.7,8.7,7.5
38.0,f,manufacture,,4.298425735833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,referal,no,m,white,car,3.8,6.9,4.9,4.8,6.0
32.0,f,IT,,0.46543463383333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,yes,m,white,bus,6.2,3.4,8.0,3.3,3.7
45.0,f,etc,,0.5722108145,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,f,white,car,4.6,4.8,8.7,4.8,6.0
32.0,m,Retail,,1.9986310749999998,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,f,white,bus,7.8,2.6,5.7,8.7,5.2
35.0,f,RealEstate,,0.8076659821666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,car,7.8,3.4,5.7,4.0,6.0
24.0,f,Retail,,6.108145105833334,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,rabrecNErab,my head,f,white,bus,5.4,8.4,4.1,4.8,6.0
24.0,f,Retail,,6.108145105833334,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,rabrecNErab,my head,f,white,bus,7.8,5.5,4.1,4.8,5.2
31.0,m,Retail,,2.8802190283333338,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,BusinessDevelopment,KA,my head,m,white,car,9.4,4.8,4.1,7.1,5.2
31.0,m,Retail,,2.8802190283333338,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,BusinessDevelopment,KA,my head,m,white,car,7.8,4.8,3.3,7.1,5.2
24.0,f,Banks,,3.575633128333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,f,white,bus,6.2,6.2,4.1,4.8,6.0
26.0,m,Pharma,,5.911019849166667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,referal,my head,f,white,bus,4.6,4.1,5.7,8.7,5.2
34.0,f,Retail,,0.4462696783333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,f,white,car,6.2,5.5,6.4,7.1,6.0
42.0,f,Mining,,3.5975359341666664,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,bus,4.6,6.2,7.2,6.3,6.0
27.0,f,PowerGeneration,,0.9774127308333332,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,Finanсe,youjs,my head,m,white,bus,6.2,3.4,6.4,7.1,6.7
35.0,f,manufacture,,0.37234770708333337,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,car,7.0,4.1,6.4,6.3,6.7
37.0,f,Consult,,4.594113620833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,bus,6.2,6.2,2.6,4.8,8.3
37.0,f,Consult,,4.594113620833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,bus,5.4,7.6,4.9,2.5,6.7
30.0,f,IT,,0.07392197125,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,grey,bus,10.0,3.4,3.3,4.0,7.5
27.0,f,Retail,,1.1581108833333333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,no,m,white,car,8.6,4.8,7.2,4.0,3.7
26.0,m,Mining,,4.142368240833333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,my head,m,white,car,7.0,3.4,4.9,7.9,9.0
27.0,f,IT,,0.5941136208333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,bus,7.0,6.2,4.1,4.8,8.3
23.0,f,Building,,0.23271731691666667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,friends,no,f,white,bus,7.0,5.5,4.1,5.6,8.3
54.0,f,etc,,0.75564681725,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,no,m,white,car,4.6,8.4,5.7,4.0,4.4
21.0,f,Retail,,9.486652975,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,f,white,bus,2.2,4.8,8.7,7.9,5.2
21.0,f,Retail,,9.486652975,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,f,white,bus,3.8,3.4,8.7,7.1,3.7
32.0,f,Telecom,,5.557837097499999,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,KA,no,m,white,car,7.8,4.8,2.6,8.7,7.5
32.0,f,Telecom,,5.557837097499999,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,KA,no,m,white,car,8.6,4.1,1.8,8.7,8.3
25.0,f,manufacture,,7.72073922,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,f,white,foot,4.6,7.6,9.5,2.5,1.3
25.0,f,manufacture,,7.72073922,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,f,white,foot,5.4,5.5,7.2,5.6,2.9
28.0,f,Retail,,4.8076659825000005,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,car,5.4,5.5,6.4,2.5,4.4
33.0,f,Retail,,0.31759069133333334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,m,white,bus,1.4,6.9,8.0,6.3,5.2
23.0,f,Retail,,8.851471591666668,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,bus,5.4,5.5,5.7,4.8,9.8
31.0,f,Retail,,1.6262833675000001,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,f,white,bus,5.4,7.6,6.4,4.8,6.0
31.0,f,Retail,,1.6262833675000001,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,f,white,bus,6.2,6.2,6.4,4.0,6.0
23.0,f,Retail,,1.2594113616666667,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,no,f,white,car,7.8,4.8,3.3,6.3,7.5
46.0,f,IT,,1.8535249825,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,yes,f,white,bus,3.0,6.9,6.4,5.6,6.0
46.0,f,IT,,1.8535249825,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,friends,yes,f,white,bus,7.0,6.2,5.7,4.8,4.4
34.0,f,Banks,,2.2340862425,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,no,f,white,bus,1.4,6.9,8.0,4.0,5.2
26.0,f,Retail,,0.47912388775,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,Commercial,empjs,yes,f,white,bus,3.8,4.8,7.2,5.6,4.4
30.0,f,RealEstate,,0.8432580425,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,grey,car,7.8,4.8,3.3,5.6,6.7
30.0,f,RealEstate,,0.8432580425,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,grey,car,10.0,4.1,1.8,6.3,8.3
29.0,f,Retail,,4.334017795833334,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,my head,f,white,bus,6.2,6.9,8.7,3.3,2.9
32.0,f,IT,,8.818617383333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,referal,no,f,white,bus,4.6,7.6,4.1,4.8,6.0
37.0,m,IT,,0.29021218341666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,IT,youjs,no,m,white,foot,4.6,6.2,4.9,6.3,4.4
39.0,f,etc,,0.62696783025,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,m,white,bus,7.0,4.8,6.4,5.6,5.2
50.0,f,Building,,1.338809035,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,bus,6.2,6.2,6.4,3.3,6.7
51.0,f,Consult,,3.605749486666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,empjs,no,m,white,bus,3.8,7.6,5.7,6.3,5.2
33.0,f,IT,,1.7412731008333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,my head,f,white,bus,3.8,6.2,6.4,4.8,6.7
25.0,f,Retail,,0.09856262833333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,PR,friends,my head,f,white,bus,7.0,9.1,1.8,4.8,6.0
32.0,f,manufacture,,11.074606433333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,bus,3.8,5.5,8.7,3.3,3.7
32.0,f,manufacture,,11.074606433333335,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,white,bus,3.0,6.9,6.4,3.3,2.9
23.0,m,manufacture,,7.82477755,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,IT,youjs,no,m,white,bus,5.4,4.8,5.7,6.3,5.2
38.0,f,manufacture,,1.8234086241666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,foot,7.0,1.9,9.5,5.6,6.0
38.0,f,manufacture,,1.8234086241666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,foot,6.2,2.6,8.7,6.3,6.0
38.0,f,manufacture,,1.8234086241666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,foot,5.4,2.6,10.0,3.3,3.7
38.0,f,manufacture,,1.8234086241666667,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,f,white,foot,4.6,5.5,10.0,2.5,5.2
27.0,f,Retail,,0.9938398358333332,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,m,grey,bus,7.0,4.8,6.4,4.8,7.5
39.0,f,Building,,0.28473648183333333,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,KA,no,m,grey,bus,8.6,4.8,3.3,4.0,6.7
29.0,f,etc,,4.9117043125,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,my head,f,white,bus,6.2,7.6,4.1,4.0,8.3
31.0,f,Consult,,1.9630390141666665,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,KA,no,m,grey,car,7.0,6.9,1.8,6.3,10.0
32.0,f,Banks,,1.3853524983333332,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,no,m,grey,bus,6.2,2.6,2.6,10.0,7.5
24.0,m,Consult,,0.37508555783333336,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,my head,m,white,bus,6.2,4.8,6.4,7.1,7.5
24.0,f,PowerGeneration,,3.06091718,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,yes,f,white,bus,4.6,6.9,7.2,5.6,4.4
24.0,f,PowerGeneration,,3.06091718,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,rabrecNErab,yes,f,white,bus,6.2,4.8,4.9,4.8,3.7
26.0,m,IT,,6.047912389166666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,IT,youjs,my head,f,white,bus,4.6,4.1,6.4,4.8,4.4
30.0,f,Retail,,4.342231348333333,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,Sales,youjs,my head,f,white,bus,6.2,4.8,5.7,5.6,8.3
33.0,f,manufacture,,1.130732375,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,recNErab,no,m,white,car,6.2,4.8,2.6,5.6,6.7
34.0,f,Retail,,0.514715948,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,youjs,no,f,white,bus,3.8,7.6,8.7,4.0,4.4
22.0,f,Building,,5.0212183433333335,,,,,,,,,,,,,1.0,Russian_Real,2.0,1.0,HR,rabrecNErab,my head,f,white,car,6.2,7.6,6.4,2.5,4.4
28.0,f,manufacture,,0.29021218341666666,,,,,,,,,,,,,0.0,Russian_Real,2.0,0.0,HR,youjs,no,m,white,bus,3.8,6.2,6.4,5.6,3.7
